timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
0001547131054502927,5,51.760567,-1.261675,69.521773,0.513572,0.473974,0.770197,5735837.978640,619968.304567,-69.521773,30U
0001547131054702978,5,51.760567,-1.261674,69.524156,0.512735,0.462898,0.773385,5735837.917851,619968.345231,-69.524156,30U
0001547131054903029,5,51.760566,-1.261674,69.514653,0.515167,0.465590,0.774999,5735837.854789,619968.366145,-69.514653,30U
0001547131055103080,5,51.760566,-1.261674,69.505233,0.517588,0.468267,0.776611,5735837.783016,619968.390859,-69.505233,30U
0001547131055303131,5,51.760565,-1.261673,69.495371,0.519997,0.470929,0.778219,5735837.701440,619968.420286,-69.495371,30U
0001547131055503182,5,51.760564,-1.261673,69.485419,0.522396,0.473576,0.779823,5735837.602790,619968.458706,-69.485419,30U
0001547131055703233,6,51.760563,-1.261672,69.504793,0.523265,0.464056,0.785177,5735837.449399,619968.489264,-69.504793,30U
0001547131055903110,6,51.760561,-1.261671,69.495867,0.525649,0.466742,0.786768,5735837.289051,619968.554110,-69.495867,30U
0001547131056103160,6,51.760559,-1.261670,69.487878,0.528021,0.469413,0.788355,5735837.089942,619968.638927,-69.487878,30U
0001547131056303211,6,51.760557,-1.261669,69.481049,0.530383,0.472068,0.789939,5735836.850211,619968.743963,-69.481049,30U
0001547131056503262,6,51.760555,-1.261667,69.476224,0.532735,0.474709,0.791520,5735836.562836,619968.865007,-69.476224,30U
0001547131056702556,6,51.760551,-1.261666,69.492535,0.541059,0.477754,0.806468,5735836.201627,619968.977578,-69.492535,30U
0001547131056902606,6,51.760548,-1.261664,69.486699,0.543365,0.480364,0.808017,5735835.811229,619969.136895,-69.486699,30U
0001547131057102657,6,51.760544,-1.261661,69.483559,0.545660,0.482959,0.809562,5735835.360202,619969.318446,-69.483559,30U
0001547131057302708,6,51.760539,-1.261658,69.486592,0.547946,0.485540,0.811105,5735834.852362,619969.525524,-69.486592,30U
0001547131057502759,6,51.760534,-1.261655,69.471829,0.550223,0.488108,0.812645,5735834.286889,619969.750596,-69.471829,30U
0001547131057702810,5,51.760528,-1.261652,69.487340,0.554614,0.480690,0.821840,5735833.633651,619969.966410,-69.487340,30U
0001547131057902861,5,51.760522,-1.261649,69.488579,0.556863,0.483284,0.823359,5735832.944886,619970.228332,-69.488579,30U
0001547131058102912,5,51.760515,-1.261645,69.484724,0.559103,0.485863,0.824876,5735832.198236,619970.508212,-69.484724,30U
0001547131058302963,5,51.760508,-1.261641,69.474047,0.561334,0.488429,0.826390,5735831.394365,619970.799556,-69.474047,30U
0001547131058503013,5,51.760500,-1.261637,69.473322,0.563557,0.490982,0.827901,5735830.537039,619971.103212,-69.473322,30U
0001547131058703064,6,51.760492,-1.261633,69.495141,0.571102,0.486577,0.839973,5735829.637969,619971.401277,-69.495141,30U
0001547131058903115,6,51.760484,-1.261628,69.490973,0.573286,0.489139,0.841459,5735828.751382,619971.723043,-69.490973,30U
0001547131059102737,6,51.760476,-1.261624,69.487371,0.575463,0.491688,0.842944,5735827.852204,619972.055298,-69.487371,30U
0001547131059302787,6,51.760467,-1.261619,69.486968,0.577631,0.494224,0.844425,5735826.932423,619972.400340,-69.486968,30U
0001547131059502838,6,51.760459,-1.261614,69.484079,0.579791,0.496747,0.845904,5735825.985553,619972.755172,-69.484079,30U
0001547131059702889,6,51.760449,-1.261611,69.618964,0.590375,0.494905,0.860742,5735824.892053,619973.052240,-69.618964,30U
0001547131059902940,6,51.760440,-1.261605,69.616044,0.592489,0.497424,0.862193,5735823.875653,619973.439838,-69.616044,30U
0001547131060102734,6,51.760430,-1.261600,69.614587,0.594595,0.499931,0.863641,5735822.819255,619973.843856,-69.614587,30U
0001547131060302784,6,51.760420,-1.261594,69.612160,0.596694,0.502425,0.865087,5735821.723168,619974.264455,-69.612160,30U
0001547131060502835,6,51.760410,-1.261588,69.613093,0.598785,0.504907,0.866531,5735820.588042,619974.708296,-69.613093,30U
0001547131060702886,6,51.760398,-1.261583,69.749420,0.610387,0.503434,0.883070,5735819.301643,619975.093113,-69.749420,30U
0001547131060902937,6,51.760387,-1.261576,69.748436,0.612432,0.505911,0.884484,5735818.093366,619975.570945,-69.748436,30U
0001547131061102988,6,51.760376,-1.261570,69.752127,0.614469,0.508375,0.885897,5735816.846948,619976.067500,-69.752127,30U
0001547131061302699,6,51.760364,-1.261563,69.756347,0.616500,0.510828,0.887307,5735815.562550,619976.577833,-69.756347,30U
0001547131061502749,6,51.760352,-1.261556,69.762739,0.618524,0.513270,0.888714,5735814.239572,619977.104165,-69.762739,30U
0001547131061702719,6,51.760340,-1.261548,69.781934,0.627722,0.510062,0.905187,5735812.865452,619977.624874,-69.781934,30U
0001547131061902722,6,51.760327,-1.261541,69.781592,0.629710,0.512507,0.906567,5735811.477054,619978.170178,-69.781592,30U
0001547131062102491,6,51.760314,-1.261533,69.785237,0.631692,0.514940,0.907945,5735810.055705,619978.733991,-69.785237,30U
0001547131062302450,6,51.760301,-1.261526,69.786724,0.633667,0.517362,0.909320,5735808.608640,619979.306045,-69.786724,30U
0001547131062502500,6,51.760288,-1.261518,69.782843,0.635637,0.519772,0.910694,5735807.138130,619979.893193,-69.782843,30U
0001547131062702471,6,51.760274,-1.261509,69.847019,0.642640,0.513888,0.927002,5735805.597330,619980.556672,-69.847019,30U
0001547131062902521,6,51.760260,-1.261500,69.846213,0.644583,0.516315,0.928349,5735804.082259,619981.165556,-69.846213,30U
0001547131063102572,6,51.760246,-1.261492,69.845184,0.646519,0.518730,0.929695,5735802.544462,619981.781470,-69.845184,30U
0001547131063302623,6,51.760232,-1.261483,69.846977,0.648449,0.521134,0.931038,5735800.987426,619982.410540,-69.846977,30U
0001547131063502673,6,51.760218,-1.261475,69.846873,0.650374,0.523527,0.932380,5735799.419858,619983.044652,-69.846873,30U
0001547131063702672,6,51.760203,-1.261467,69.880423,0.658046,0.515239,0.949131,5735797.795393,619983.619215,-69.880423,30U
0001547131063902493,6,51.760188,-1.261458,69.900282,0.659943,0.517659,0.950447,5735796.185359,619984.244036,-69.900282,30U
0001547131064102434,6,51.760174,-1.261450,69.905780,0.661834,0.520068,0.951762,5735794.552577,619984.859176,-69.905780,30U
0001547131064302484,6,51.760159,-1.261442,69.889581,0.663720,0.522466,0.953074,5735792.924184,619985.470975,-69.889581,30U
0001547131064502535,6,51.760144,-1.261434,69.839320,0.665601,0.524853,0.954385,5735791.312892,619986.063856,-69.839320,30U
0001547131064702419,5,51.760129,-1.261425,69.717159,0.672668,0.525605,0.973291,5735789.631213,619986.686390,-69.717159,30U
0001547131064902469,5,51.760114,-1.261417,69.716009,0.674523,0.527978,0.974574,5735788.006223,619987.274185,-69.716009,30U
0001547131065102520,5,51.760099,-1.261409,69.720193,0.676374,0.530340,0.975856,5735786.360688,619987.867655,-69.720193,30U
0001547131065302570,5,51.760085,-1.261401,69.706752,0.678219,0.532692,0.977136,5735784.727833,619988.448573,-69.706752,30U
0001547131065502621,5,51.760070,-1.261394,69.659092,0.680060,0.535033,0.978415,5735783.118040,619989.015938,-69.659092,30U
0001547131065702672,5,51.760053,-1.261385,69.462634,0.692141,0.530287,0.996426,5735781.291632,619989.663458,-69.462634,30U
0001547131065902511,5,51.760039,-1.261377,69.462772,0.693945,0.532639,0.997680,5735779.687239,619990.240484,-69.462772,30U
0001547131066102561,5,51.760024,-1.261370,69.459140,0.695744,0.534980,0.998932,5735778.097634,619990.808489,-69.459140,30U
0001547131066302612,5,51.760010,-1.261362,69.422674,0.697538,0.537312,1.000182,5735776.554015,619991.366102,-69.422674,30U
0001547131066502662,5,51.759997,-1.261355,69.397611,0.699328,0.539633,1.001431,5735775.013819,619991.905956,-69.397611,30U
0001547131066702540,4,51.759983,-1.261348,69.398397,0.697118,0.541661,1.006297,5735773.495569,619992.413202,-69.398397,30U
0001547131066902590,4,51.759969,-1.261341,69.369053,0.698909,0.543964,1.007539,5735772.004923,619992.930504,-69.369053,30U
0001547131067102398,4,51.759956,-1.261334,69.349116,0.700695,0.546257,1.008779,5735770.524621,619993.439400,-69.349116,30U
0001547131067302278,4,51.759943,-1.261327,69.334743,0.702477,0.548540,1.010017,5735769.064860,619993.936319,-69.334743,30U
0001547131067502328,4,51.759930,-1.261321,69.313429,0.704254,0.550814,1.011254,5735767.628300,619994.420601,-69.313429,30U
0001547131067702364,4,51.759917,-1.261315,69.328114,0.678941,0.556237,0.992184,5735766.220136,619994.890837,-69.328114,30U
0001547131067902414,4,51.759904,-1.261308,69.304974,0.680780,0.558480,0.993443,5735764.825589,619995.368521,-69.304974,30U
0001547131068102465,4,51.759892,-1.261302,69.271440,0.682614,0.560714,0.994700,5735763.458015,619995.844027,-69.271440,30U
0001547131068302515,4,51.759880,-1.261296,69.248603,0.684442,0.562939,0.995956,5735762.112904,619996.302781,-69.248603,30U
0001547131068502566,4,51.759868,-1.261290,69.230372,0.686266,0.565155,0.997210,5735760.816472,619996.738564,-69.230372,30U
0001547131068702330,4,51.759857,-1.261284,69.221927,0.707771,0.569554,1.029354,5735759.587440,619997.137721,-69.221927,30U
0001547131068902258,4,51.759846,-1.261279,69.200905,0.709535,0.571744,1.030568,5735758.408047,619997.530254,-69.200905,30U
0001547131069102308,4,51.759836,-1.261274,69.179324,0.711295,0.573927,1.031780,5735757.278190,619997.903074,-69.179324,30U
0001547131069302359,4,51.759826,-1.261269,69.157958,0.713050,0.576100,1.032991,5735756.202663,619998.254435,-69.157958,30U
0001547131069502409,4,51.759817,-1.261265,69.138591,0.714801,0.578266,1.034200,5735755.184561,619998.584692,-69.138591,30U
0001547131069702460,3,51.759808,-1.261261,69.125693,0.738332,0.580969,1.068541,5735754.231660,619998.884473,-69.125693,30U
0001547131069902510,3,51.759800,-1.261257,69.108761,0.740023,0.583117,1.069710,5735753.335024,619999.170562,-69.108761,30U
0001547131070102561,3,51.759793,-1.261253,69.094117,0.741710,0.585257,1.070878,5735752.496264,619999.440573,-69.094117,30U
0001547131070302060,3,51.759785,-1.261250,69.081776,0.743394,0.587389,1.072044,5735751.711727,619999.686091,-69.081776,30U
0001547131070502110,3,51.759779,-1.261247,69.071829,0.745073,0.589513,1.073210,5735750.971926,619999.920410,-69.071829,30U
0001547131070702160,4,51.759772,-1.261243,69.018688,0.771011,0.594457,1.110761,5735750.257474,620000.197907,-69.018688,30U
0001547131070902211,4,51.759766,-1.261240,69.016381,0.772631,0.596556,1.111886,5735749.549533,620000.417812,-69.016381,30U
0001547131071102261,4,51.759760,-1.261237,69.012918,0.774247,0.598648,1.113010,5735748.863935,620000.633531,-69.012918,30U
0001547131071302226,4,51.759754,-1.261234,69.004855,0.775860,0.600733,1.114132,5735748.194928,620000.848506,-69.004855,30U
0001547131071502276,4,51.759748,-1.261232,68.977012,0.777469,0.602810,1.115254,5735747.532423,620001.057950,-68.977012,30U
0001547131071702326,4,51.759742,-1.261228,68.891589,0.805593,0.608045,1.155554,5735746.915283,620001.334417,-68.891589,30U
0001547131071902377,4,51.759736,-1.261225,68.870745,0.807143,0.610097,1.156635,5735746.212653,620001.553415,-68.870745,30U
0001547131072102427,4,51.759729,-1.261222,68.854344,0.808690,0.612143,1.157716,5735745.491891,620001.766304,-68.854344,30U
0001547131072302478,4,51.759722,-1.261219,68.833061,0.810234,0.614181,1.158795,5735744.746249,620001.992399,-68.833061,30U
0001547131072502528,4,51.759715,-1.261216,68.797026,0.811776,0.616213,1.159873,5735743.988532,620002.241988,-68.797026,30U
0001547131072702579,6,51.759709,-1.261212,68.755883,0.840674,0.626302,1.201666,5735743.235505,620002.540305,-68.755883,30U
0001547131072902629,6,51.759701,-1.261208,68.745692,0.842160,0.628295,1.202706,5735742.420221,620002.787507,-68.745692,30U
0001547131073102680,6,51.759694,-1.261205,68.718907,0.843642,0.630281,1.203745,5735741.591176,620003.052254,-68.718907,30U
0001547131073302730,6,51.759686,-1.261201,68.698993,0.845123,0.632261,1.204783,5735740.739396,620003.333669,-68.698993,30U
0001547131073502781,6,51.759678,-1.261197,68.680312,0.846601,0.634235,1.205820,5735739.858753,620003.620621,-68.680312,30U
0001547131073702831,6,51.759668,-1.261195,68.604745,0.844170,0.624270,1.206890,5735738.710616,620003.822274,-68.604745,30U
0001547131073902881,6,51.759659,-1.261191,68.592056,0.845649,0.626270,1.207925,5735737.770957,620004.128063,-68.592056,30U
0001547131074102932,6,51.759650,-1.261186,68.575818,0.847126,0.628262,1.208960,5735736.802567,620004.449377,-68.575818,30U
0001547131074302982,6,51.759641,-1.261182,68.558999,0.848600,0.630249,1.209993,5735735.803582,620004.780406,-68.558999,30U
0001547131074503033,6,51.759632,-1.261177,68.536923,0.850072,0.632229,1.211026,5735734.774452,620005.122904,-68.536923,30U
0001547131074703083,5,51.759622,-1.261174,68.599662,0.850430,0.627559,1.221344,5735733.609616,620005.375155,-68.599662,30U
0001547131074903122,5,51.759612,-1.261169,68.581093,0.851898,0.629547,1.222368,5735732.524955,620005.748736,-68.581093,30U
0001547131075103040,5,51.759602,-1.261164,68.566168,0.853364,0.631530,1.223390,5735731.408014,620006.142429,-68.566168,30U
0001547131075303090,5,51.759591,-1.261158,68.551314,0.854828,0.633506,1.224411,5735730.262401,620006.541869,-68.551314,30U
0001547131075503140,5,51.759581,-1.261153,68.533000,0.856289,0.635476,1.225431,5735729.085988,620006.950540,-68.533000,30U
0001547131075703191,5,51.759569,-1.261148,68.591233,0.798271,0.615992,1.168661,5735727.812297,620007.287769,-68.591233,30U
0001547131075903241,5,51.759558,-1.261142,68.579317,0.799836,0.618018,1.169731,5735726.573807,620007.719291,-68.579317,30U
0001547131076103292,5,51.759546,-1.261137,68.564060,0.801397,0.620037,1.170799,5735725.300294,620008.154380,-68.564060,30U
0001547131076303342,5,51.759534,-1.261131,68.547969,0.802955,0.622050,1.171866,5735724.002844,620008.601506,-68.547969,30U
0001547131076503393,5,51.759522,-1.261125,68.526528,0.804510,0.624056,1.172932,5735722.671735,620009.048466,-68.526528,30U
0001547131076703443,4,51.759509,-1.261120,68.578461,0.760526,0.601777,1.118436,5735721.211942,620009.423141,-68.578461,30U
0001547131076903200,4,51.759497,-1.261113,68.558461,0.762168,0.603850,1.119553,5735719.839448,620009.885700,-68.558461,30U
0001547131077103250,4,51.759484,-1.261107,68.543345,0.763807,0.605917,1.120669,5735718.442715,620010.353334,-68.543345,30U
0001547131077302712,4,51.759471,-1.261101,68.522667,0.765441,0.607976,1.121784,5735717.028021,620010.834047,-68.522667,30U
0001547131077502762,4,51.759458,-1.261094,68.500021,0.767073,0.610029,1.122897,5735715.593343,620011.312635,-68.500021,30U
0001547131077702812,5,51.759444,-1.261089,68.538410,0.726528,0.594407,1.074498,5735713.992129,620011.723395,-68.538410,30U
0001547131077902825,5,51.759431,-1.261082,68.531512,0.728246,0.596506,1.075661,5735712.519390,620012.232186,-68.531512,30U
0001547131078102875,5,51.759417,-1.261075,68.524276,0.729961,0.598598,1.076822,5735711.034144,620012.753072,-68.524276,30U
0001547131078302925,5,51.759403,-1.261068,68.511481,0.731671,0.600683,1.077982,5735709.539203,620013.277420,-68.511481,30U
0001547131078502976,5,51.759390,-1.261060,68.503454,0.733377,0.602760,1.079141,5735708.036227,620013.823788,-68.503454,30U
0001547131078703026,5,51.759375,-1.261052,68.451334,0.704574,0.581852,1.036008,5735706.402227,620014.432107,-68.451334,30U
0001547131078902652,5,51.759361,-1.261045,68.444506,0.706346,0.583996,1.037213,5735704.868349,620014.990684,-68.444506,30U
0001547131079102505,5,51.759347,-1.261037,68.425565,0.708113,0.586132,1.038418,5735703.334023,620015.545434,-68.425565,30U
0001547131079302541,5,51.759333,-1.261030,68.387575,0.709876,0.588261,1.039621,5735701.804110,620016.107124,-68.387575,30U
0001547131079502591,5,51.759319,-1.261022,68.372820,0.711635,0.590382,1.040823,5735700.257056,620016.675518,-68.372820,30U
0001547131079702641,5,51.759304,-1.261014,68.449312,0.688950,0.573421,1.011832,5735698.618294,620017.222704,-68.449312,30U
0001547131079902652,5,51.759290,-1.261007,68.438235,0.690762,0.575597,1.013067,5735697.045051,620017.802826,-68.438235,30U
0001547131080102291,5,51.759276,-1.260999,68.426234,0.692569,0.577764,1.014300,5735695.462722,620018.398283,-68.426234,30U
0001547131080302341,5,51.759261,-1.260990,68.415531,0.694372,0.579924,1.015532,5735693.864054,620019.011315,-68.415531,30U
0001547131080502391,5,51.759247,-1.260982,68.387198,0.696169,0.582075,1.016762,5735692.276001,620019.606708,-68.387198,30U
0001547131080702441,6,51.759232,-1.260974,68.440020,0.681354,0.570268,0.999519,5735690.626837,620020.197558,-68.440020,30U
0001547131080902491,6,51.759217,-1.260966,68.455550,0.683186,0.572456,1.000769,5735688.991892,620020.816624,-68.455550,30U
0001547131081102542,6,51.759202,-1.260957,68.445549,0.685013,0.574635,1.002017,5735687.361007,620021.445810,-68.445549,30U
0001547131081302592,6,51.759188,-1.260949,68.430399,0.686835,0.576806,1.003264,5735685.723283,620022.082944,-68.430399,30U
0001547131081502642,6,51.759173,-1.260940,68.416598,0.688653,0.578969,1.004509,5735684.078687,620022.733766,-68.416598,30U
0001547131081702692,6,51.759157,-1.260930,68.306509,0.672738,0.556306,0.982610,5735682.333575,620023.413531,-68.306509,30U
0001547131081902743,6,51.759142,-1.260921,68.300767,0.674593,0.558549,0.983881,5735680.673290,620024.084550,-68.300767,30U
0001547131082102486,6,51.759127,-1.260912,68.296672,0.676443,0.560782,0.985151,5735679.010681,620024.770866,-68.296672,30U
0001547131082302536,6,51.759112,-1.260902,68.285454,0.678289,0.563007,0.986419,5735677.347222,620025.469341,-68.285454,30U
0001547131082502586,6,51.759096,-1.260893,68.269742,0.680129,0.565223,0.987685,5735675.681539,620026.179074,-68.269742,30U
0001547131082702636,6,51.759081,-1.260883,68.206902,0.675281,0.543878,0.990456,5735673.966187,620026.860475,-68.206902,30U
0001547131082902396,6,51.759066,-1.260874,68.174158,0.677130,0.546171,0.991717,5735672.305060,620027.582893,-68.174158,30U
0001547131083102446,6,51.759051,-1.260863,68.151816,0.678973,0.548455,0.992977,5735670.650921,620028.325603,-68.151816,30U
0001547131083302496,6,51.759036,-1.260853,68.175576,0.680812,0.550729,0.994235,5735668.973717,620029.096978,-68.175576,30U
